id,family_id,parent_id,name,bookkeeping,level,latitude,longitude,iso639P3code,description,markup_description,child_family_count,child_language_count,child_dialect_count,country_ids
diux1235,otom1299,east2735,Diuxi-Tilantongo Mixtec,False,language,17.3596,-97.3861,xtd,,,0,0,0,MX
divo1238,krua1234,yoco1235,Divo,False,dialect,,,,,,0,0,0,
diwi1237,aust1307,tawa1275,Diwinai,False,dialect,,,,,,0,0,0,
dixo1238,aust1307,sout3240,Dixon Reef,False,language,-16.3267,167.516,dix,,,0,0,0,VU
diya1234,afro1255,nort3142,Diyarbakir,False,dialect,,,,,,0,0,0,
diye1234,pama1250,dier1241,Diyeri,False,dialect,,,,,,0,0,0,
dizi1235,dizo1235,dizo1235,Dizin,False,language,6.1405,35.5763,mdx,,,0,0,0,ET
dizo1235,,,Dizoid,False,family,,,,,,0,3,2,
dizz1234,indo1319,kore1279,Diz,False,dialect,,,,,,0,0,0,
djab1234,pama1250,djad1246,Djabwurrung,False,dialect,,,tjw,,,0,0,0,AU
djad1244,pama1250,djin1253,Djadiwitjibi,False,dialect,,,,,,0,0,0,
djad1245,cent2225,sout3289,Djadha,False,dialect,,,,,,0,0,0,
djad1246,pama1250,west2443,Djadjawurrungic,False,dialect,,,,,,0,0,2,
djaf1238,atla1278,djim1235,Djafolo,False,dialect,,,,,,0,0,0,
djam1254,mirn1241,mirn1241,Yirram,False,family,,,,,,0,2,2,
djam1255,mirn1241,djam1254,Jaminjung-Ngaliwurru,False,language,-15.0558,130.06,djd,,,0,0,2,AU
djam1256,pama1250,east2378,Djambarrpuyngu,False,language,-12.021,135.59,djr,,,0,0,0,AU
djam1257,atla1278,ifee1241,Djama,False,dialect,,,,,,0,0,0,
djam1258,aust1307,east2877,Djambi,False,dialect,,,,,,0,0,0,
djan1238,pama1250,yala1261,Djangun,False,language,-16.91051,144.93245,djf,,,0,0,0,AU
djap1238,pama1250,nucl1333,Djapu,False,dialect,-12.879764,136.417978,,,,0,0,0,
djar1244,pama1250,jaru1254,Wawarl,False,dialect,,,,,,0,0,0,
djar1245,pama1250,dayi1244,Djarrwark,False,dialect,,,,,,0,0,0,
djau1244,gunw1250,west2432,Jawoyn,False,language,-14.1361,133.002,djn,,,0,0,0,AU
djaw1238,nyul1248,bard1254,Djawi,False,language,-16.4163,123.186,djw,,,0,0,0,AU
djee1236,mani1293,mani1293,Djeebbana,False,language,-12.0133,134.097,djj,,,0,0,0,AU
djem1238,atla1278,bush1247,Djembe,False,dialect,,,,,,0,0,0,
djen1242,song1307,koyr1240,Djenné Chiini,False,dialect,,,,,,0,0,0,
djen1243,song1307,humb1243,Djenne Chiini,False,dialect,,,,,,0,0,0,
djeo1235,nucl1710,jabu1249,Djeoromitxí,False,language,-12.038,-64.6694,jbt,,,0,0,0,BR
djia1238,atla1278,saka1287,Badia,False,dialect,,,,,,0,0,0,
djid1238,atla1278,kati1273,Djidanan,False,dialect,,,,,,0,0,0,
djim1235,atla1278,tagb1262,Djimini Senoufo,False,language,8.36279,-4.45627,dyi,,,0,0,5,CI
djim1239,afro1255,jimi1254,Djimi,False,dialect,,,,,,0,0,0,
djin1251,mirn1241,mirn1241,Jingulu,False,language,-17.165,133.659,jig,,,0,0,0,AU
djin1252,pama1250,west2440,Djinba,False,language,-12.93,134.967,djb,,,0,0,3,AU
djin1253,pama1250,west2440,Djinang,False,language,-12.462,134.82,dji,,,0,0,6,AU
djiw1240,pama1250,mant1266,Djiwarli-Thiin,False,family,-24.10724,116.98858,djl,,,0,2,0,AU
djiw1241,pama1250,djiw1240,Djiwarli,False,language,-24.10724,116.98858,dze,,,0,0,0,AU
djof1234,atla1278,mong1338,Djofe,False,dialect,,,,,,0,0,0,
djou1238,atla1278,borg1235,Djougoure,False,dialect,,,,,,0,0,0,
djua1238,atla1278,anyi1245,Djuablin,False,dialect,,,,,,0,0,0,
djug1234,indo1319,arar1266,Djugha,False,dialect,,,,,,0,0,0,
djur1234,indo1319,neda1234,Djura,False,dialect,,,,,,0,0,0,
djuw1238,pama1250,walm1241,Djuwarliny,False,dialect,-20.34239,122.28179,,,,0,0,0,AU
dlig1238,afro1255,cent2190,Dlige,False,dialect,,,,,,0,0,0,
dlog1238,krua1234,godi1239,Dlogo,False,dialect,,,,,,0,0,0,
doab1238,indo1319,panj1256,Doab,False,dialect,,,,,,0,0,0,
dobe1238,aust1307,dobe1243,Dobel,False,language,-6.32531,134.638,kvo,,,0,0,3,ID
dobe1242,afro1255,west2766,Dobe,False,dialect,,,,,,0,0,0,
dobe1243,aust1307,cent2309,Dobel-Koba,False,family,,,,,,0,2,4,
dobi1240,afro1255,kist1241,Dobbi,False,dialect,,,,,,0,0,0,
dobo1243,sino1245,bahi1252,Dobo Lo,False,dialect,,,,,,0,0,0,
dobo1244,aust1307,ambo1250,Dobo Malay,False,dialect,,,,,,0,0,0,
dobu1240,aust1307,nort2848,Dobu-Duau linkage,False,family,,,,,,2,7,34,
dobu1241,aust1307,dobu1240,Dobu,False,language,-9.63239,150.825,dob,,,0,0,5,PG
doch1234,sino1245,cakk1238,Dochari,False,dialect,,,,,,0,0,0,
doda1234,bula1259,galu1242,Dodalim,False,dialect,,,,,,0,0,0,
dode1238,indo1319,sout2605,Dodecanese,False,dialect,,,,,,0,0,0,
dodi1239,nort2923,tobe1252,Dodinga,False,dialect,,,,,,0,0,0,
dodo1240,nilo1247,kara1483,Dodos,False,dialect,,,,,,0,0,0,
doee1238,atla1278,east2756,Doe,False,language,-6.25844,38.4902,doe,,,0,0,0,TZ
doee1242,afro1255,peve1243,Doe (Chadic),False,dialect,,,,,,0,0,0,
dofa1238,atla1278,djim1235,Dofana,False,dialect,,,,,,0,0,0,
doga1238,aust1307,ared1234,Doga,False,language,-9.63698,149.841,dgg,,,0,0,0,PG
doga1242,afro1255,miga1249,Doga (Chad),False,dialect,,,,,,0,0,0,
dogb1238,atla1278,ajab1235,Dogbo,False,dialect,,,,,,0,0,0,
dogh1241,nucl1709,baru1268,Doghoro,False,language,-9.13688,148.766,dgx,,,0,0,0,PG
dogo1293,atla1278,sout3164,Dogoso-Khe,False,family,,,,,,0,2,0,
dogo1294,atla1278,dogo1293,Dogoso,False,language,10.0489,-4.35805,dgs,,,0,0,0,BF CI
dogo1295,atla1278,dogo1300,Dogosé,False,language,10.1899,-4.1493,dos,,,0,0,6,BF CI
dogo1296,cent2225,keli1248,Dogo,False,dialect,,,,,,0,0,0,
dogo1297,heib1242,otor1240,Dogoridi,False,dialect,,,,,,0,0,0,
dogo1299,,,Dogon,False,family,,,,,,9,20,18,
dogo1300,atla1278,gand1254,Dogose-Khisa,False,family,,,,,,0,2,6,
dogo1301,indo1319,rudb1238,Dogowharani,False,dialect,,,,,,0,0,0,
dogr1250,indo1319,indo1311,Dogri,False,language,32.5534,75.7111,dgo,,,0,0,5,IN PK
dogr1251,indo1319,vasa1239,Dogri (Vasavi),False,dialect,,,,,,0,0,0,
dogr1252,atha1245,hare1243,Dogrib,False,language,63.17,-117.25,dgr,,,0,0,0,CA
dogu1235,dogo1299,nort2824,Dogul Dom Dogon,False,language,14.5872,-3.56855,dbg,,,0,0,0,ML
doho1239,aust1307,otda1235,Dohoi,False,dialect,,,,,,0,0,0,
dohu1239,afro1255,lish1247,Dohuk Jewish Neo-Aramaic,False,dialect,,,,,,0,0,0,
doii1241,aust1305,tail1246,Doi,False,dialect,,,ukk,,,0,0,0,MM
doii1242,aust1307,ledo1238,Doi (Indonesia),False,dialect,,,,,,0,0,0,
doka1242,atla1278,nort3169,Doka,False,language,10.2287,7.96099,dbi,,,0,0,0,NG
doka1243,cent2225,logo1259,Doka (Congo),False,dialect,,,,,,0,0,0,
doka1247,afro1255,mish1244,Doka (Nigeria),False,dialect,,,,,,0,0,0,
doko1243,atla1278,agoi1245,Doko-Uyanga,False,language,5.39961,8.26925,uya,,,0,0,0,NG
doko1244,atla1278,ngom1268,Doko (Democratic Republic of Congo),False,dialect,,,,,,0,0,0,
dola1240,sino1245,east2773,Dolakha-Tauthali-Jethal-Listi-Doti,False,dialect,,,,,,0,0,5,
dolg1241,turk1311,nort2688,Dolgan,False,language,71.10828,94.29358,dlg,,,0,0,0,RU
doli1238,atla1278,wali1263,'Dolimi,False,dialect,,,,,,0,0,0,
doli1242,afro1255,muku1242,Doliki,False,dialect,,,,,,0,0,0,
dolk1238,sino1245,dola1240,Dolakha,False,dialect,,,,,,0,0,0,
dolo1238,utoa1244,sant1424,Dolores Cora,False,dialect,,,,,,0,0,0,
dolp1238,sino1245,sout3216,Dolpo-Tichurong,False,family,,,,,,0,2,0,
dolp1239,sino1245,dolp1238,Dolpo,False,language,29.1957,83.2927,dre,,,0,0,0,CN NP
doma1258,indo1319,indo1322,Domari,False,language,32.0,35.0,rmt,,,0,0,9,EG IL JO PS SY
doma1260,indo1319,indo1322,Domaaki,False,language,36.3258,74.7984,dmk,,,0,0,2,PK
doma1261,atla1278,alag1242,Doma,False,dialect,,,,,,0,0,0,
doma1262,mail1249,mail1248,Domara,False,dialect,,,,,,0,0,0,
doma1263,yare1250,anem1248,Doma (Papua New Guinea),False,dialect,,,,,,0,0,0,
domb1240,sout1516,aran1237,Arandai,False,dialect,,,,,,0,0,0,
domb1245,atla1278,many1258,Domba,False,dialect,,,,,,0,0,0,
domb1246,atla1278,cent2279,Toka-Leya-Dombe,False,language,-18.37,26.502,dov,,,0,0,5,ZW
domb1247,atla1278,domb1246,Dombe,False,dialect,,,,,,0,0,0,
domd1234,atla1278,mbal1255,Dombondola,False,dialect,,,,,,0,0,0,
domi1236,sign1238,asli1244,Dominican Sign Language,False,language,18.8798,-71.1722,doq,,,0,0,0,DO
domi1242,indo1319,cari1288,Dominican Spanish,False,dialect,,,,,,0,0,0,
domk1238,khoe1240,gana1274,Domkhoe,False,dialect,,,,,,0,0,0,
domm1245,drav1251,telu1262,Dommara,False,dialect,,,,,,0,0,0,
domm1246,nucl1709,kuma1279,Dom,False,language,-6.03737,144.895,doa,,,0,0,1,PG
domn1238,dogo1299,jams1239,Domno,False,dialect,,,,,,0,0,0,
domo1238,afro1255,west2705,Domo,False,dialect,,,,,,0,0,0,
domp1238,atla1278,gonj1242,Dompo,False,language,8.182,-2.295,doy,,,0,0,0,GH
domr1239,indo1319,bhoj1244,Domra,False,dialect,,,,,,0,0,0,
domu1245,mail1249,mail1249,Domu,False,language,-10.151,148.45,dof,,,0,0,0,PG
domu1246,nucl1709,bwan1242,Domung,False,language,-5.81856,146.682,dev,,,0,0,0,PG
dond1246,atla1278,ndau1241,Dondo (Ndau),False,dialect,,,,,,0,0,0,
dond1248,maba1274,maba1277,Dondongo,False,dialect,,,,,,0,0,0,
dond1249,aust1307,nort2897,Dondo,False,language,0.80348,120.707,dok,,,0,0,0,ID
done1238,indo1319,iris1253,Donegal,False,dialect,,,,,,0,0,0,
done1239,indo1319,dhan1265,Done Danuwar,False,dialect,,,,,,0,0,0,
dong1285,mong1349,baoa1237,Dongxiang,False,language,35.66354,103.38952,sce,,,0,0,3,CN
dong1286,sino1245,core1258,Dongshanba Lalo,False,language,25.435,100.178,yik,,,0,0,0,CN
dong1287,hmon1336,buna1273,Dongnu,False,dialect,,,,,,0,0,0,
dong1288,nubi1251,kenu1236,Dongola,False,dialect,18.25,30.75,dgl,,,0,0,0,SD
dong1289,atla1278,nucl1240,Dong (Nuclear Mumuye),False,dialect,,,,,,0,0,0,
dong1290,atla1278,ndun1247,Dongo,False,language,2.96683,29.9619,doo,,,0,0,0,CD
dong1291,atla1278,west2957,Donga,False,dialect,,,,,,0,0,0,
dong1292,atla1278,juku1254,Donga (Jukun Takum),False,dialect,,,,,,0,0,0,
dong1293,atla1278,tiba1234,Dong,False,language,8.64119,11.9924,doh,,,0,0,0,NG
dong1294,nilo1247,lotu1249,Dongotono,False,language,4.43426,33.2429,ddd,,,0,0,0,SS
dong1295,nilo1247,nort2815,Dongjol,False,dialect,,,,,,0,0,0,
dong1296,kres1240,kres1241,Dongo Kresh,False,language,10.0,24.6,,,,0,0,0,SS
dong1297,aust1307,baub1235,Dongay,False,dialect,,,,,,0,0,0,
dong1298,sino1245,yong1285,Dong-Qi,False,dialect,,,,,,0,0,0,
dong1299,sino1245,nort3268,Dong of Xinning,False,dialect,,,,,,0,0,0,
dong1300,drav1251,kuvi1243,Dongria Kuvi,False,dialect,,,,,,0,0,0,
donn1239,dogo1299,esca1235,Donno So Dogon,False,language,14.34019,-3.51468,dds,,,0,0,0,ML
dook1241,afro1255,guru1271,Dooka,False,dialect,,,,,,0,0,0,
doon1238,atla1278,nort3267,Doondo,False,language,-4.30483,13.5641,dde,,,0,0,0,CD CG
dora1241,chib1249,isth1243,Doracic,False,family,,,,,,0,2,0,
dora1242,chib1249,dora1241,Dorasque,False,language,8.567442,-82.375717,,,,0,0,0,CO
dorb1242,mong1349,kalm1244,Dörböt,False,dialect,,,,,,0,0,0,
dorb1243,krua1234,gbii1242,Dorbor,False,dialect,,,,,,0,0,0,
dord1238,sino1245,aona1235,Dordar,False,dialect,,,,,,0,0,0,
dori1246,aust1307,sout3198,Dori'o,False,language,-9.11536,160.897,dor,,,0,0,0,SB
dori1247,yare1250,yare1250,Doriri-Abia,False,family,,,,,,0,2,5,
dori1248,indo1319,anci1242,Doric,False,dialect,,,,,,0,0,0,
dorl1237,drav1251,koya1251,Dorli,False,dialect,,,,,,0,0,0,
doro1261,krua1234,cent2041,Dorobo (Central Grebo),False,dialect,,,,,,0,0,0,
doro1263,heib1242,otor1240,Dorobe,False,dialect,,,,,,0,0,0,
doro1264,aust1307,gayo1244,Dorot,False,dialect,,,,,,0,0,0,
doro1265,east2503,wipi1242,Dorogori,False,dialect,,,,,,0,0,0,
doro1266,manu1261,manu1261,Doromu-Koki,False,language,-9.56687,147.986,kqc,,,0,0,3,PG
doro1267,book1242,book1242,Dororo,True,language,-8.30556,157.767,drr,,,0,0,0,SB
dorr1240,nilo1247,nuer1246,Dor,False,dialect,,,,,,0,0,0,
dorr1248,aust1305,chra1242,Dor (Chrau),False,dialect,,,,,,0,0,0,
dorr1249,saha1256,wagi1247,Dor (Saharan),False,dialect,,,,,,0,0,0,
dors1239,dizo1235,shek1245,Dorsha,False,dialect,,,,,,0,0,0,
dors1240,indo1319,west2901,Dorset-Somerset,False,dialect,,,,,,0,0,0,
doru1238,sino1245,tilu1238,Dorunkecha,False,dialect,,,,,,0,0,0,
dorz1235,gong1255,cent2046,Dorze,False,language,6.25237,37.5554,doz,,,0,0,0,ET
doso1238,,,Doso-Turumsa,False,family,,,,,,0,2,0,
doso1239,doso1238,doso1238,Doso,False,language,-7.85806,142.656,dol,,,0,0,0,PG
doso1240,atla1278,jenn1241,Doso-Dza,False,family,,,,,,0,2,3,
dote1238,indo1319,nepa1254,Doteli,False,dialect,,,,,,0,0,0,
doti1235,sino1245,dola1240,Doti,False,dialect,,,,,,0,0,0,
doty1234,indo1319,east1436,Dotyali,False,language,29.242,80.7252,dty,,,0,0,0,NP
doue1234,sign1238,vill1244,Douentza Sign Language,False,language,15.006344,-2.956465,,,,0,0,0,ML
doug1241,afro1255,jonk1238,Dougne,False,dialect,,,,,,0,0,0,
doug1242,afro1255,malg1250,Douguia,False,dialect,,,,,,0,0,0,
douk1234,indo1319,sout2602,Doukhobor,False,dialect,,,,,,0,0,0,
doum1239,kiwa1251,sout2949,Doumori,False,dialect,,,,,,0,0,0,
doun1238,atla1278,turk1306,Douna,False,dialect,,,,,,0,0,0,
dour1238,atla1278,nort2770,Dourbeye,False,dialect,,,,,,0,0,0,
dour1242,afro1255,nort3046,Douroun,False,dialect,,,,,,0,0,0,
dout1239,lake1255,east2502,Doutai-Kai-Waritai,False,family,,,,,,0,5,0,
dout1240,lake1255,dout1239,Doutai,False,language,-3.24832,138.22,tds,,,0,0,0,ID
down1239,sino1245,rive1256,Downriver Riverine Phula,False,family,,,,,,2,4,2,
down1240,sino1245,sout2728,Downward-e Southern Qiang,False,dialect,,,,,,0,0,4,
down1241,sali1255,halk1245,Downriver Halkomelem,False,dialect,,,,,,0,0,7,
doya1240,atla1278,nort3259,Doyayo,False,language,8.68604,13.0768,dow,,,0,0,3,CM
drag1234,sino1245,cham1336,Drag-yab,False,language,30.509199,98.077073,,,,0,0,0,CN
dram1239,atla1278,tief1244,Nyarafo,False,dialect,,,,,,0,0,0,
dras1242,indo1319,asto1242,Dras,False,dialect,,,,,,0,0,0,
drav1251,,,Dravidian,False,family,,,,,,47,81,154,
drav1252,unat1236,unat1236,Dravidian (Unattested),False,family,,,,,,0,3,0,
dree1234,more1255,nama1270,Dre,False,language,-8.5,141.68,,,,0,0,0,PG
dreh1238,aust1307,kheh1237,Drehet,False,dialect,,,,,,0,0,0,
dren1238,indo1319,west2356,Drents,False,dialect,52.9024,6.51539,drt,,,0,0,2,DE NL
drig1234,sino1245,dbus1238,Drigung,False,dialect,,,,,,0,0,0,
droo1238,afro1255,malg1250,Dro,False,dialect,,,,,,0,0,0,
drun1238,sino1245,guno1235,Drung,False,language,28.00792,98.49449,duu,,,0,0,2,CN MM
dual1243,atla1278,dual1245,Duala,False,language,4.10208,9.61877,dua,,,0,0,4,CM
dual1244,atla1278,sawa1251,Dualaic,False,family,,,,,,2,5,4,
dual1245,atla1278,dual1244,Duala-Malimba,False,family,,,,,,0,2,4,
duan1242,aust1307,mala1538,Duano,False,language,0.72162,103.46759,dup,,,0,0,0,ID MY
duau1237,aust1307,dobu1240,Duau,False,language,-10.187,151.218,dva,,,0,0,5,PG
dube1239,indo1319,indu1241,Duber-Kandia,False,dialect,,,,,,0,0,0,
dubl1239,indo1319,guja1256,Dubli,False,language,21.5161,73.218,dub,,,0,0,0,IN
dubu1240,pauw1244,west2611,Dubu,False,language,-3.62591,140.768,dmu,,,0,0,0,ID
ducl1237,aust1307,bata1298,Ducligan Ifugao,False,dialect,,,,,,0,0,0,
dudh1239,aust1305,khar1287,Dudh Kharia,False,dialect,,,,,,0,0,0,
dudu1240,nucl1709,nuru1240,Duduela,False,language,-5.43119,145.642,duk,,,0,0,0,PG
dugb1238,krua1234,pyek1235,Dugbo,False,dialect,,,,,,0,0,0,
dugu1248,atla1278,diic1235,Dugun,False,language,8.38689,13.3966,ndu,,,0,0,2,CM
dugu1249,atla1278,jara1275,Duguri,False,language,10.05,10.21,dbm,,,0,0,4,NG
dugu1250,heib1242,otor1240,Dugujur,False,dialect,,,,,,0,0,0,
dugu1257,afro1255,birg1239,Duguri (Chad),False,dialect,,,,,,0,0,0,
dugu1258,afro1255,mere1246,Dugur,False,dialect,,,,,,0,0,0,
dugw1239,afro1255,meri1245,Dugwor,False,language,10.752,14.2134,dme,,,0,0,1,CM
duht1237,aust1307,tsou1248,Duhtu,False,dialect,,,,,,0,0,0,
duhw1236,afro1255,mund1337,Duhwa,False,language,9.32586,8.77995,kbz,,,0,0,0,NG
